timestamp,customer_id,recommended_ids,ground_truth_indexes,inventory_size
12324,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|c661b4b73d772aa4b7804642bd31c264|1aa9f773012f7003c09434834b37c0c1|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|a35b1f092c0cb052dacb2d38b2b6c2fd|c1dda20c137fe37ff92916d8fef90348,146|155|199|208|218|239|246|250|260|282|325|382|411|485|529|573|601|607|615|650|677|780|826|852|873|924|931|940|948|974|992|993|995|1014|1064|1111|1265|1273|1286|1305|1320|1358|1385|1471|1480|1516|1546|1567|1586|1651|1673|1711|1715|1758|1797|1838|1869|2029|2099,2143
12325,49e7329b08f1e3f9298b567666796832,0ef7c321026c86152723e913bdc36d7d|da1803ed2ad613ea6a73ff460c7f9818|44cfb57dde690ad2df3eeaeb4a29d60e|70369c201838af86e5e721fb743b6292|770dd6242d4e259aadfdd062b01d1194|58cc39a5994e28f4d418b77f962097e2|fb2d16098af0f08c6f65fbd8ea58b30c|c05005ee87754ac26e05a5c83c6151ce|c661b4b73d772aa4b7804642bd31c264|ad9845a14ad055ac8ba95ef75ecd6429,288|308|1525,2142
12333,e1c9e3dc50c523c84be882babcd3f993,da1803ed2ad613ea6a73ff460c7f9818|3e03a80a7caa4805aadfc66da4deec4f|cdecb067f3e791a1d834f8a5650c3266|821ec8bf53182ed31349bc6aa82fd3be|de3329577b2525a3789ea0113c987d48|5d4b4f8d56920b42cd5ae7c5b35621f0|c90bf599ffe0fe18acd3d235e86beef1|ccf66122400098e8e44c6b9b0c3659bd|191849d5d29e67aaecb5008b4308e89c|0a1dcda4b1003c3e5af060660f025b52,866,2138
12338,7f0aa47e212689319d40af208b7087b2,5c8e375758e133d665b7e1ac61318a93|da1803ed2ad613ea6a73ff460c7f9818|52a485fc3c362030ee15464e9268a951|830f2c862ba78c76b627c99e2b7a375f|7c87f85683dc244503b9e108cb7486d1|7d989daf0e95d6ec7951b6a8f666cb55|c2c77d884880e5355c7a0d79c270ff7c|451c0a6cf26fb324b5263c0e24c4ad84|c661b4b73d772aa4b7804642bd31c264|d006f9579b2301d9f8ead024e9ec720e,304,2139
12347,3e5135c2202fb38789f4e4a82d845913,da1803ed2ad613ea6a73ff460c7f9818|367fce6aff0dcd73948e936af2223617|22ab353c06421e977a20aacef1de040f|3e2720dd105bb1ba1a3c7822c31fd267|da2766c124d3c969baf6d1af44b18cca|a6b6da9328c580d8824f1b40eba89ace|6d4cbafe690c85a897ee249576a894a3|67838abc422452a12c8f664beebb73f4|f761c87e48544b12897da75ad53ace40|8ea716920fef6eeb9d48be7cbd7dcd67,157|1380,2132
12349,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|1aa9f773012f7003c09434834b37c0c1|c661b4b73d772aa4b7804642bd31c264|ac98cefc20637496892c5a08027c2043|a35b1f092c0cb052dacb2d38b2b6c2fd|aee688c9e1d00c81bbf104d8579d6a8d|c1dda20c137fe37ff92916d8fef90348,141|153|192|212|239|240|243|247|277|321|374|417|488|519|557|578|602|623|647|673|766|805|836|839|924|925|930|949|960|970|992|1000|1010|1029|1103|1264|1276|1288|1290|1325|1338|1375|1443|1465|1490|1543|1560|1592|1638|1669|1681|1703|1767|1786|1839|1864|2016|2084,2131
12351,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|1aa9f773012f7003c09434834b37c0c1|c661b4b73d772aa4b7804642bd31c264|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|c1dda20c137fe37ff92916d8fef90348,142|155|190|214|238|244|245|247|273|315|371|418|494|514|569|602|619|640|676|762|807|832|833|919|924|928|954|957|961|984|995|1000|1032|1094|1250|1275|1277|1282|1327|1338|1366|1443|1463|1486|1544|1554|1578|1630|1679|1686|1690|1767|1778|1833|1863|2011|2080,2129
12352,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|1aa9f773012f7003c09434834b37c0c1|c661b4b73d772aa4b7804642bd31c264|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|3a20ad42538191edb44f72aeb2189f87,139|155|185|216|234|241|242|252|270|313|365|425|514|563|585|603|627|676|761|805|825|844|919|920|937|945|964|966|1000|1006|1019|1100|1214|1270|1282|1288|1342|1346|1352|1440|1451|1475|1540|1550|1573|1625|1651|1677|1678|1765|1769|1830|1859|2013|2077,2127
12353,e68790f7da4fde76a757d4ee851e53b9,58d9bbca84636fbba3dc50b9abe4af70|56f55ababd3a56c988bcacc3b637dfbe|9fc3f450cfd1614fa4ca40273695ad33|6d06f3854793716adaa2225d653a3599|3408e868ff48e0c89fa422235892e8e1|7b1907c2219d886f1aec6db9f4250ad5|fc7f17610dbe35512bbcab1fedd5219c|847251cbc9bdfebf8b526a360c443e17|7f043679dffd35cb7de322f998f2f8d2|fe06880f8b3117bc3fa2ca6a2144f6ac,1434,2125
12355,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|1aa9f773012f7003c09434834b37c0c1|c661b4b73d772aa4b7804642bd31c264|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|3a20ad42538191edb44f72aeb2189f87,139|156|184|216|236|241|243|256|271|311|368|424|513|567|582|608|629|682|766|809|826|844|921|925|940|943|963|966|1003|1007|1023|1101|1215|1273|1293|1340|1348|1350|1439|1457|1481|1536|1549|1571|1631|1646|1679|1764|1780|1830|1860|2013|2075,2125
12357,64c799bfa56401a302bde1c19d1713ff,6a4249a6bd1dd4ce649e4e245b50cd63|de7a65ed4c5cc3fdfc064a2c3c099d5e|df65bfda80ad52d42d9949e8ff41ef8e|7b23aba8829661e99e1f1f2bdc4793e3|2cf47fbdb6fd6d8f9f41b7319fc21849|6a169448b29b7bac7442e98b7f4930cf|00374e9555738f0642cc8e9e13bcee9c|aee688c9e1d00c81bbf104d8579d6a8d|58a3ec8799584d2b769e73239d804f48|646b1d99fba6f29260512edb5ac309f1,1875,2123
12359,49e7329b08f1e3f9298b567666796832,da1803ed2ad613ea6a73ff460c7f9818|8033d6b59d9f56cad22168cec69b2d7a|61d28df562ec939e026f903c26ff6a5e|ab246c33e3a8cb8ac7a39b89433b0635|2938d6e9f8477f5198ddd104bd4a560f|70369c201838af86e5e721fb743b6292|71f609d2ab2a4340577544cced3dfb71|b5b75d57ce289d99b4a444651ad3a033|9cc6e69519f26b9b6acd8b1e0d2e63ed|821ec8bf53182ed31349bc6aa82fd3be,1576,2121
12362,bbeb350d61a8897e494a8de7ef9c265e,451c0a6cf26fb324b5263c0e24c4ad84|4cc384d754ef56708c56edfab2cc2a3d|7b23aba8829661e99e1f1f2bdc4793e3|32c9478d7b99ef80bec7b02d29e52903|770dd6242d4e259aadfdd062b01d1194|da1803ed2ad613ea6a73ff460c7f9818|da2766c124d3c969baf6d1af44b18cca|bb84eccdfa94a2960c9c7bb677fca66f|c803c59b0f011218481df6135f85d03c|ccf66122400098e8e44c6b9b0c3659bd,55|149|1078|1170,2120
12367,1ef0813925029893ae221a32aac13bd3,5a99b6625e7451164540234629a733d4|d561ff33d2fee1eb728dc51e6032f6b7|1cf2ee62ea342bfbc4c661d53ece3193|6e8a86a1b22afd28c9df7aa859b6c8eb|4e3234b15a257b90c643a1e333df147a|4ff127e9cb7d7e7023c5a127d7ad709b|9e540d7c308da7d360c1a070f7a8f946|1e4a0f22dc4d2f8440c75c4690b788ee|0b4120583601fd6a02a1b6e500cfbdb1|c3fa97f9f4643042eca69bc8eedb43c3,1012,2115
12372,8b8d1c917b999e113e2683cc5c9c3132,c661b4b73d772aa4b7804642bd31c264|f429d65672945fedfb2def95cdae0faf|0d064bea795607d833e27b08138074d6|8033d6b59d9f56cad22168cec69b2d7a|4eef4c3843277ba09ec5da844dcbe358|61d28df562ec939e026f903c26ff6a5e|3be5abf7b1216c7d73451ff39937d8c4|85dab6c3776a7e97d43943757ef86aef|821ec8bf53182ed31349bc6aa82fd3be|e517ac5fe8354bf5c03ecfa73ecc62cc,216,2114
12373,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|1aa9f773012f7003c09434834b37c0c1|c661b4b73d772aa4b7804642bd31c264|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|22467b05bc34a0b84375c93e8c9d8f0a,135|156|175|216|230|244|245|251|271|297|360|434|492|556|576|609|616|657|762|803|822|824|918|922|932|947|965|975|990|1000|1022|1074|1200|1286|1297|1319|1330|1430|1444|1467|1528|1538|1549|1614|1636|1647|1767|1770|1815|1860|1995|2064,2113
12378,f2408b6f2f8cbca56a959abc2115afaa,afbc4cf60765c89c9361c5fa516e1317|ea815722e94b5668c561c1b46d922069|4eef4c3843277ba09ec5da844dcbe358|08cf8d5733fc6f68f79bd3ab032a65af|8033d6b59d9f56cad22168cec69b2d7a|61d28df562ec939e026f903c26ff6a5e|7a492ec1ba35a5548992e11ed57e8809|e2249fcb8c5c239806cb4400e8000f58|ea79391b43dc4ee08806f0036d10af6b|ecfcf7a62f9bad825d8df8b2ed11340e,907|1161,2112
12382,fab25cf58d99cfcaf2e8032e385c9370,70946af506740137fd527a3c523bb5f4|62cb3483437fbcd49c7436abab1fce8a|d13b272c6641720e90facb865a1529c1|37bc2926b15a59ebff7bf652bd75d07c|7121843f51960760a8f4f628658c2485|b39d79a3718e9a7b29170a755920bb2f|eb766a3dbb18ad776c9bf08d2d4a0325|7c1b713f9fa11ce35838038502408540|c4fa41a28ecb6f02bb6f4284e4b154c6|a35b1f092c0cb052dacb2d38b2b6c2fd,1542,2114
12383,9bc56174259231f68803c9b2a2d8f106,b481173defca4dd9d997dbe6c660f4a0|61d28df562ec939e026f903c26ff6a5e|c43f53b49d47ae6f9fc34dea7bf34b67|4eef4c3843277ba09ec5da844dcbe358|23b6c482edcce05de96b08adc03988c1|390d5a28be6e9188b4d186bb48a65e11|821ec8bf53182ed31349bc6aa82fd3be|c661b4b73d772aa4b7804642bd31c264|7b23aba8829661e99e1f1f2bdc4793e3|f21e4a69cf45e98dfa49e7d431f8965d,1931,2113
12386,ba45c236ca1e97020aa32e4c5d26c79c,a525b219692d7e9270afde54e7f8400f|05bd061f72856abeda7ad88462f7203b|b21db4d4ed1702c54c5538ad4a7d025a|6d71af488f30a827d46921d58ea40ab2|66e953d0971982897254f9695b797665|10261497f6b08b22f0f1d97fcd5fca8c|40cf43cbaa8ff27c306e152f2f3dd310|2705b279216aa12978a2f9250901f20b|aa90de66fde1889bb1db2f68906097b8|4c62a7f749ed2009df4f4d7b1d15d086,115,2110
12387,4c4a18c4b22c5a6c3d28bcbd939e907b,aa463440c4cbc9ba9c9eab9c217810c0|c90bf599ffe0fe18acd3d235e86beef1|cec5cae873c7f9742b5dea0a1aa6902c|7d4d8d6c8dfba301dc6881470afec174|59e4ad5e31b556481383c2c5299685f9|c6cecd8460ffebd5867ee70816c0580b|2938d6e9f8477f5198ddd104bd4a560f|0a085bfa6be94a500bdc6b991ec66398|af225a40f58e8d64ca82cebe8a0108fc|f21e4a69cf45e98dfa49e7d431f8965d,463,2109
12389,41560c6bec7500f4d733671868071076,079855d2bd6e54b0fc848f2d5782be0b|4bef043cf029242d18953726fae46d44|9fc3f450cfd1614fa4ca40273695ad33|1b2cbd20ebab274523a667830fb9a0d5|fff8bb0cbb3c0c9b78fcdd79e8419a86|7c87f85683dc244503b9e108cb7486d1|be62ad725ee93674cec319ccd7dff284|9e981777a7555d30e5ea28c6c33aee83|79d5dd53ef8c7cdb46d54e15f2658f3e|da1803ed2ad613ea6a73ff460c7f9818,263,2110
12394,5ffdbaa3e0e5eff0a37d3eab645e6cd9,51d89eb656baddb3d911a1ac2bc10013|6cedde003288a4345953cc21cfeaecaf|b0e7c6a53c5bed2c2e68dfadf5b72cc3|07c181e0b0358304d992523bcdf7837c|3e3ea125f87070450f59742bbb344d37|a23888f9a7ddc16a31ec0974f8ac1659|6155c48cb26648e3e9e1f721e18a3f8c|70369c201838af86e5e721fb743b6292|39c6f1dffafe8bcca7f6c8de528a6d25|44cfb57dde690ad2df3eeaeb4a29d60e,8|368,2113
12395,7fbadac9855864a5c1ec1763b9a6711b,71f609d2ab2a4340577544cced3dfb71|44cfb57dde690ad2df3eeaeb4a29d60e|70946af506740137fd527a3c523bb5f4|15b309e11f4aced7508b493961e7af24|8a12926f83ba4ebf32a1d9ade0b66f66|9bcf54c63e79822df39e32516fffbebc|2f57bac71569894740177ea855300d21|a4e05518031d816a4ba3923587e7b803|ae4a16f6bd41535738189e3dcb79d86e|d561ff33d2fee1eb728dc51e6032f6b7,994,2112
12397,806b1ab307c6c9aa19b325d2be25b3ce,25467d5471de03d1110a6286a6dd1b53|71f609d2ab2a4340577544cced3dfb71|a773d1d5843e811a48d6961780f9f036|f21e4a69cf45e98dfa49e7d431f8965d|93e681577c69287ab02b1ad4bf144c52|573d1016cdcce85c80f94d89f395209d|36b018d9e26ceba170308815135cfb63|9bcf54c63e79822df39e32516fffbebc|da089a9ba023a44ee17915297226ddfe|fc96d6417116857154f57c72f0022a72,1486,2110
12398,f2408b6f2f8cbca56a959abc2115afaa,ea815722e94b5668c561c1b46d922069|18a5fbd7946935a85ee313ef1d5a3eac|08cf8d5733fc6f68f79bd3ab032a65af|4eef4c3843277ba09ec5da844dcbe358|191849d5d29e67aaecb5008b4308e89c|e2249fcb8c5c239806cb4400e8000f58|8033d6b59d9f56cad22168cec69b2d7a|afbc4cf60765c89c9361c5fa516e1317|2cf47fbdb6fd6d8f9f41b7319fc21849|e3971c2a9a7ae36707cb191fb23eaf57,797,2109
12401,1fd2a90a8ba82c08905393a5ed669646,1a59a61e469ad1b21c56160ed85e4f10|44cfb57dde690ad2df3eeaeb4a29d60e|2f57bac71569894740177ea855300d21|9450ea3394049ea52e72b85673b54a1c|481fed7656e2441401f9364e413ac3a3|de511a8e9671e35452c53393be31bdac|da1803ed2ad613ea6a73ff460c7f9818|cb936b0a5ea06ce0d97760113ec23eb1|61d28df562ec939e026f903c26ff6a5e|ed25de040d6b02ad982000df39194cd1,3|161|175|692,2110
12408,4280273a81977d8d60e813548fb3cbe2,c309bece884bdce8cab7acb41660339c|d431db6c7c872910e1206c0f3ea99e08|58d9bbca84636fbba3dc50b9abe4af70|046057daa6200f42be59e41a601ccecb|e3971c2a9a7ae36707cb191fb23eaf57|9c8d0dcdd2a33382dd17230b3b2a922a|9bcf54c63e79822df39e32516fffbebc|4ad38ebb7ba7cec815cae22b7667c103|c3fed21f3f36abcb24046228b6f1c091|59e81bebe0caa8de7b57024a036d6f0d,1065|1298|1934,2106
12409,be93f9d3f4e798a587d9319c23467a69,3a20ad42538191edb44f72aeb2189f87|0ef7c321026c86152723e913bdc36d7d|f21e4a69cf45e98dfa49e7d431f8965d|c6788fdd1375e25ea5c5393d4819c7ea|da2766c124d3c969baf6d1af44b18cca|8a12926f83ba4ebf32a1d9ade0b66f66|20eb307496daeac4352bc7389991baf9|67838abc422452a12c8f664beebb73f4|a6b6da9328c580d8824f1b40eba89ace|4d95b6109ad2807095ebab31433fef0e,48|1374|1983,2103
12410,0e81d4bed77cb966d7e7a4099ea596dd,b8e713cafe5fc07e0ec3b972f011dfb6|f11eae18a4fd2949aaa79049f4588fed|191849d5d29e67aaecb5008b4308e89c|437427e3b4d43f55c848128c648768bc|076d544f319a6fc09d1e4d4b1cfcc242|1cf2ee62ea342bfbc4c661d53ece3193|da089a9ba023a44ee17915297226ddfe|8361686e8001ecfcf3d9d9f6fdedcf5b|f21e4a69cf45e98dfa49e7d431f8965d|fcb36cfd91dfdf0e7bcc07f34897addb,1966,2102
12412,bbeb350d61a8897e494a8de7ef9c265e,e2249fcb8c5c239806cb4400e8000f58|da1803ed2ad613ea6a73ff460c7f9818|770dd6242d4e259aadfdd062b01d1194|e0091eef511794e743f8af4edc1ece5b|191849d5d29e67aaecb5008b4308e89c|1b2cbd20ebab274523a667830fb9a0d5|f21e4a69cf45e98dfa49e7d431f8965d|4cc384d754ef56708c56edfab2cc2a3d|4eef4c3843277ba09ec5da844dcbe358|10d4d962cf9bddd6e250da95079df74a,53|58|1314,2100
12416,1d155beb3f75235b2b2fcd11234c0d05,5070b3383ae7cf57f0de547777440762|6d71af488f30a827d46921d58ea40ab2|29422f219c2d2544aeecd2171735faa2|fff8bb0cbb3c0c9b78fcdd79e8419a86|821ec8bf53182ed31349bc6aa82fd3be|512f3249ad15a829d1af55a5dcb2e622|d5537d825f35547c06f83acccac9fd2f|e5e66cf4b9ec6b32055c7458382ac0e5|79956a34c55761323ca3de0453fb1e06|2f57bac71569894740177ea855300d21,1332,2096
12422,7bfcc6f5e25f331c0f9f4cbed47edac7,cfb9ba8b48a3fbb610e6be1de2d351e2|46950f030a3c902665c17a5923908e54|8f9c14becfd47a3516c7cab7364655fd|1b2cbd20ebab274523a667830fb9a0d5|2fe1f8725c572d0b2cbff7f52e2e8df8|8f4ce4fdec2738e10f36535da1b0979f|7b23aba8829661e99e1f1f2bdc4793e3|0b2022800b15d808a7e439a48091bb03|d9f934459711f690f2f511c8b32bf466|d7c94544556a9fff3ac7652e0bf59ae6,105|545|1367,2098
12424,e62e0ed56e27f5193c7eb27b428e6af4,2938d6e9f8477f5198ddd104bd4a560f|d2dc687971778b819849c0f3416fdd79|c661b4b73d772aa4b7804642bd31c264|302ae2672af41cf345983d93745559a8|c870fce876961ad82399c0770ee6fba7|7121843f51960760a8f4f628658c2485|6155c48cb26648e3e9e1f721e18a3f8c|fec0e299950e217cc999133d37b77bfc|1bd1000800bb391b7c15e9a1631e4bf6|b1a09815a56df99250857345a002cc34,777,2093
12428,be93f9d3f4e798a587d9319c23467a69,3a20ad42538191edb44f72aeb2189f87|f21e4a69cf45e98dfa49e7d431f8965d|0ef7c321026c86152723e913bdc36d7d|da2766c124d3c969baf6d1af44b18cca|a6b6da9328c580d8824f1b40eba89ace|c6788fdd1375e25ea5c5393d4819c7ea|f429d65672945fedfb2def95cdae0faf|4d95b6109ad2807095ebab31433fef0e|8a12926f83ba4ebf32a1d9ade0b66f66|67838abc422452a12c8f664beebb73f4,36|1975,2090
12433,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|1aa9f773012f7003c09434834b37c0c1|c661b4b73d772aa4b7804642bd31c264|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|c1dda20c137fe37ff92916d8fef90348,138|157|178|215|233|245|249|251|272|298|360|490|557|571|605|614|648|753|795|810|814|906|909|918|939|953|961|979|992|1006|1052|1190|1272|1278|1301|1315|1410|1432|1454|1506|1519|1528|1586|1611|1620|1742|1744|1788|1832|1967|2037,2087
12434,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|7b23aba8829661e99e1f1f2bdc4793e3|1aa9f773012f7003c09434834b37c0c1|c661b4b73d772aa4b7804642bd31c264|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|c1dda20c137fe37ff92916d8fef90348,137|156|178|215|233|244|252|254|273|299|360|488|555|570|603|616|647|755|795|806|811|906|907|918|940|950|963|979|987|1007|1052|1193|1268|1277|1300|1315|1407|1429|1461|1524|1527|1580|1608|1618|1741|1742|1786|1832|1966|2035,2086
12435,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|f429d65672945fedfb2def95cdae0faf|3f14ef15d1c1bdb3b7f19cdbdd6ef903|7b23aba8829661e99e1f1f2bdc4793e3|c661b4b73d772aa4b7804642bd31c264|1aa9f773012f7003c09434834b37c0c1|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|9a1fcf7b7ef870b962de1ce2408c6771,122|155|181|214|233|242|248|277|278|296|360|500|556|585|615|625|648|761|777|789|804|906|910|927|941|947|976|1002|1011|1030|1063|1128|1236|1276|1291|1322|1378|1455|1464|1505|1512|1630|1717|1727|1760|1833|1957|2038,2084
12437,1fd2a90a8ba82c08905393a5ed669646,da1803ed2ad613ea6a73ff460c7f9818|2f57bac71569894740177ea855300d21|44cfb57dde690ad2df3eeaeb4a29d60e|9450ea3394049ea52e72b85673b54a1c|ea79391b43dc4ee08806f0036d10af6b|ed25de040d6b02ad982000df39194cd1|7cdba739aae56ff206427540e5d6b2b2|0a085bfa6be94a500bdc6b991ec66398|1a59a61e469ad1b21c56160ed85e4f10|05688b2f7b54cb2560293202973d0532,3|550,2082
12440,503660e8ee8a9edd32acf7fdd066b4fe,6945e4a1c419da509079fd661b720fd2|ed862f09f0aa10c6b21dec902a5a0ead|c661b4b73d772aa4b7804642bd31c264|20a51848e60657d51c8c0bc18a9a470f|3333703555be90420238626bccda6536|fec0e299950e217cc999133d37b77bfc|fc306209b573e78347fd1b9d3df27655|3309eedc173b3fe35146fa5aa69058a0|53c7c42ac76b1c9d98bec19cf4ebbcda|ef5e34cc7f28a0cff57ffea8a2c1ed9a,145,2080
12441,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|f429d65672945fedfb2def95cdae0faf|3f14ef15d1c1bdb3b7f19cdbdd6ef903|7b23aba8829661e99e1f1f2bdc4793e3|c661b4b73d772aa4b7804642bd31c264|1aa9f773012f7003c09434834b37c0c1|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|9a1fcf7b7ef870b962de1ce2408c6771,121|154|180|213|232|238|247|272|276|295|358|497|554|574|612|621|647|755|776|787|800|905|908|926|943|947|972|998|1002|1028|1063|1232|1271|1287|1319|1375|1451|1452|1507|1511|1627|1713|1723|1755|1828|1952|2030,2079
12442,69bfabcd2499322805212b6913df5224,f429d65672945fedfb2def95cdae0faf|67838abc422452a12c8f664beebb73f4|f5fa83f066e29f6fa145e0e9aa8cfb1f|fbe25588b86999cdd32e4e3f9c139315|8fb6811fbd6ed4f940a2db8feb2b2bfb|aee688c9e1d00c81bbf104d8579d6a8d|22ab353c06421e977a20aacef1de040f|8764ca659cdd158d0d32612a1b1f469d|b5c20126537fa2c00012a60d30ab4f78|79956a34c55761323ca3de0453fb1e06,262,2078
12444,870360a3c92b16dcc7a8a58440f3715a,e2249fcb8c5c239806cb4400e8000f58|46950f030a3c902665c17a5923908e54|fff8bb0cbb3c0c9b78fcdd79e8419a86|fbe25588b86999cdd32e4e3f9c139315|fac3e8be794243d7df1c191a212a2c36|20a51848e60657d51c8c0bc18a9a470f|6d9b8a1307a371a94a930589e2b539a0|2f57bac71569894740177ea855300d21|0a1dcda4b1003c3e5af060660f025b52|de511a8e9671e35452c53393be31bdac,816,2078
12445,fd24c9c82ed1a2e556731b63e3d188ae,3dfc4b765fecb460b21266e6070b1c8a|b5b75d57ce289d99b4a444651ad3a033|fddf1ad72582ee165230179acefc38be|eda2ecdf5b4b41b98177e7acda8233fd|fec0e299950e217cc999133d37b77bfc|f429d65672945fedfb2def95cdae0faf|8033d6b59d9f56cad22168cec69b2d7a|ed25de040d6b02ad982000df39194cd1|ac98cefc20637496892c5a08027c2043|70946af506740137fd527a3c523bb5f4,453|545|994,2077
12448,533b20f3883bc90a906910d520e13e00,142ffa9f8c454b226d361862f2ae96bb|fb52ecc6b90ab9c708ec66b88997a4c5|456428b730126007aeecd6ee3c592c04|1b2cbd20ebab274523a667830fb9a0d5|bc064f3e1c9b361bf40592168e6e9ea4|390d5a28be6e9188b4d186bb48a65e11|b481173defca4dd9d997dbe6c660f4a0|cdd66e9fb1be7a6e1a9d0c504f644fbf|00374e9555738f0642cc8e9e13bcee9c|20eb307496daeac4352bc7389991baf9,1200,2074
12449,75c6bcbdb9a182d4706c288e275fefe0,8033d6b59d9f56cad22168cec69b2d7a|9fc3f450cfd1614fa4ca40273695ad33|61d28df562ec939e026f903c26ff6a5e|98dd719cc9a075ed98919d2c099ccea0|54f53bd7c66c51f42e515f1404ca64c1|64f0903a0d061e65cbba96194dd4b1c9|a842f27413f896910342132eea5588f1|bdb967ff9c085f6afba07e13e9bf0599|492c26ad06aa56b6d50f4dfbc7d2c3fc|509abb8569d16407a150502c3535d452,469,2073
12451,8c17daa025917d323f4d493ccdc145e2,bc064f3e1c9b361bf40592168e6e9ea4|da1803ed2ad613ea6a73ff460c7f9818|8033d6b59d9f56cad22168cec69b2d7a|dafd9cc55fe55094b582831a7b1c8650|b8e713cafe5fc07e0ec3b972f011dfb6|4eef4c3843277ba09ec5da844dcbe358|821ec8bf53182ed31349bc6aa82fd3be|3be5abf7b1216c7d73451ff39937d8c4|61d28df562ec939e026f903c26ff6a5e|2938d6e9f8477f5198ddd104bd4a560f,1903,2073
12453,9d459458a938611f44fce44bcd1884de,3dfc4b765fecb460b21266e6070b1c8a|f429d65672945fedfb2def95cdae0faf|3f14ef15d1c1bdb3b7f19cdbdd6ef903|7b23aba8829661e99e1f1f2bdc4793e3|c661b4b73d772aa4b7804642bd31c264|1aa9f773012f7003c09434834b37c0c1|a35b1f092c0cb052dacb2d38b2b6c2fd|ac98cefc20637496892c5a08027c2043|aee688c9e1d00c81bbf104d8579d6a8d|9a1fcf7b7ef870b962de1ce2408c6771,121|152|180|213|232|239|243|272|275|295|359|491|550|578|614|620|648|754|774|785|798|901|906|925|937|946|966|995|1003|1025|1059|1228|1266|1281|1314|1365|1443|1449|1507|1623|1706|1714|1750|1824|1946|2025,2073
12456,4fd48915c3209b3ece8623165871480c,61d28df562ec939e026f903c26ff6a5e|8033d6b59d9f56cad22168cec69b2d7a|afbc4cf60765c89c9361c5fa516e1317|1b2cbd20ebab274523a667830fb9a0d5|0a1dcda4b1003c3e5af060660f025b52|b5c20126537fa2c00012a60d30ab4f78|22467b05bc34a0b84375c93e8c9d8f0a|e0091eef511794e743f8af4edc1ece5b|6d9b8a1307a371a94a930589e2b539a0|ef5e34cc7f28a0cff57ffea8a2c1ed9a,1698,2071
